712158,AQUOS2XZESNXB,219.jpg,5,successful,N,0,1556725121.25654
712159,AQUOS2XZESNXB,969.jpg,5,successful,N,0,1556725124.40667
712160,AQUOS2XZESNXB,1189.jpg,4,successful,N,0,1556725126.91191
712161,AQUOS2XZESNXB,1049.jpg,7,successful,Y,0,1556725129.57394
712162,AQUOS2XZESNXB,10.jpg,7,successful,N,0,1556725132.48682
712163,AQUOS2XZESNXB,1340.jpg,8,successful,N,0,1556725136.32075
712164,AQUOS2XZESNXB,538.jpg,8,successful,N,0,1556725138.98666
712165,AQUOS2XZESNXB,1908.jpg,7,successful,Y,0,1556725141.33821
712167,AQUOS2XZESNXB,136.jpg,6,successful,Y,0,1556725144.65006
712169,A1SFBJ5WW2OZTI,1342.jpg,8,successful,N,0,1556725148.0517
712170,AQUOS2XZESNXB,712.jpg,2,successful,N,0,1556725149.53085
712171,A1SFBJ5WW2OZTI,1888.jpg,6,successful,N,0,1556725150.4485
712173,AQUOS2XZESNXB,301.jpg,8,successful,N,0,1556725153.70813
712174,A1SFBJ5WW2OZTI,1887.jpg,9,successful,N,0,1556725153.82169
712175,A1SFBJ5WW2OZTI,1887.jpg,9,successful,N,0,1556725153.91364
712176,AQUOS2XZESNXB,1181.jpg,6,successful,Y,0,1556725156.32442
712177,A1SFBJ5WW2OZTI,1137.jpg,6,successful,Y,0,1556725156.79922
712178,AQUOS2XZESNXB,1128.jpg,7,successful,Y,0,1556725159.36657
712179,A1SFBJ5WW2OZTI,1262.jpg,5,successful,Y,0,1556725160.01506
712180,A1SFBJ5WW2OZTI,1262.jpg,5,successful,Y,0,1556725160.04048
712182,AQUOS2XZESNXB,1196.jpg,9,successful,N,0,1556725161.90414
712184,A1SFBJ5WW2OZTI,1786.jpg,6,successful,N,0,1556725163.96177
712185,AQUOS2XZESNXB,29.jpg,4,successful,N,0,1556725166.09015
712186,A1SFBJ5WW2OZTI,147.jpg,4,successful,N,0,1556725166.77731
712187,A1SFBJ5WW2OZTI,147.jpg,4,successful,N,0,1556725166.7858
712189,A1SFBJ5WW2OZTI,910.jpg,5,successful,N,0,1556725169.74508
712190,A1SFBJ5WW2OZTI,910.jpg,5,successful,N,0,1556725169.77026
712192,AQUOS2XZESNXB,53.jpg,6,successful,N,0,1556725171.24751
712193,A1SFBJ5WW2OZTI,478.jpg,5,successful,N,0,1556725173.10017
712195,A1SFBJ5WW2OZTI,70.jpg,5,successful,N,0,1556725173.29333
712196,AQUOS2XZESNXB,79.jpg,5,successful,N,0,1556725173.51209
712197,AQUOS2XZESNXB,866.jpg,5,successful,N,0,1556725175.80247
712198,A1SFBJ5WW2OZTI,1321.jpg,7,successful,Y,0,1556725176.12351
712199,A1SFBJ5WW2OZTI,1321.jpg,7,successful,Y,0,1556725176.15273
712200,AQUOS2XZESNXB,1400.jpg,4,successful,N,0,1556725178.10309
712202,A1SFBJ5WW2OZTI,1867.jpg,6,successful,N,0,1556725179.05093
712203,A1SFBJ5WW2OZTI,1867.jpg,6,successful,N,0,1556725179.06748
712204,AQUOS2XZESNXB,806.jpg,4,successful,N,0,1556725181.18857
712206,A1SFBJ5WW2OZTI,1794.jpg,9,successful,N,0,1556725182.78293
712207,A1SFBJ5WW2OZTI,1794.jpg,9,successful,N,0,1556725182.80449
712208,AQUOS2XZESNXB,612.jpg,6,successful,N,0,1556725184.67455
712209,A1SFBJ5WW2OZTI,58.jpg,3,successful,N,0,1556725185.57264
712210,A1SFBJ5WW2OZTI,58.jpg,3,successful,N,0,1556725185.58625
712212,AQUOS2XZESNXB,1248.jpg,5,successful,N,0,1556725187.39226
712213,AQUOS2XZESNXB,307.jpg,9,successful,N,0,1556725189.65474
712214,A1SFBJ5WW2OZTI,83.jpg,9,successful,N,0,1556725189.82673
712215,A1SFBJ5WW2OZTI,83.jpg,9,successful,N,0,1556725189.85079
712217,AQUOS2XZESNXB,465.jpg,7,successful,Y,0,1556725192.1798
712218,A1SFBJ5WW2OZTI,274.jpg,7,successful,N,0,1556725192.90599
712219,A1SFBJ5WW2OZTI,274.jpg,7,successful,N,0,1556725192.92826
712222,A1SFBJ5WW2OZTI,1321.jpg,6,successful,Y,0,1556725196.96135
712223,A1SFBJ5WW2OZTI,1321.jpg,6,successful,Y,0,1556725197.13049
712224,AQUOS2XZESNXB,1882.jpg,6,successful,N,0,1556725197.86107
712226,A1SFBJ5WW2OZTI,1008.jpg,9,successful,N,0,1556725199.96566
712227,AQUOS2XZESNXB,591.jpg,2,successful,N,0,1556725200.75956
712229,AQUOS2XZESNXB,581.jpg,9,successful,N,0,1556725203.42311
712230,A1SFBJ5WW2OZTI,276.jpg,5,successful,N,0,1556725203.60842
712231,A1SFBJ5WW2OZTI,276.jpg,5,successful,N,0,1556725203.63248
712234,A1SFBJ5WW2OZTI,667.jpg,8,successful,N,0,1556725206.72094
712235,A1SFBJ5WW2OZTI,667.jpg,8,successful,N,0,1556725206.86432
712237,AQUOS2XZESNXB,1060.jpg,6,successful,N,0,1556725207.92815
712239,A1SFBJ5WW2OZTI,76.jpg,9,successful,N,0,1556725209.89918
712240,A1SFBJ5WW2OZTI,76.jpg,9,successful,N,0,1556725209.91422
