,attractive,calm,capable,diligent,extroverted,friendly,happy,healthy,high-social-status,humble,intelligent,kind,masculine,powerful,responsible,successful,trustworthy,warm
Google_1_Theresa Greenlee_15_oval.jpg,5.0,5.5,7.083333333333333,6.333333333333333,4.0,5.3076923076923075,4.0,5.8,7.153846153846154,4.4,7.0,4.6875,3.3076923076923075,5.6923076923076925,6.785714285714286,7.1,5.0,3.764705882352941
Google_1_Harry Steiger_5_oval.jpg,8.076923076923077,7.133333333333334,6.5625,5.944444444444445,8.363636363636363,8.0,8.272727272727273,8.238095238095237,7.125,3.7142857142857144,5.705882352941177,7.583333333333333,1.0,5.3125,7.083333333333333,7.3,6.0,7.647058823529412
Google_1_Curtis Heald_13_oval.jpg,5.818181818181818,7.071428571428571,5.5625,3.8333333333333335,6.153846153846154,6.75,6.4,7.035714285714286,5.0,5.1,5.8,6.090909090909091,6.45,4.8,5.916666666666667,5.4,6.0588235294117645,5.733333333333333
Google_1_Marguerite Woodward_3_oval.jpg,4.785714285714286,5.769230769230769,5.3,5.75,4.5,5.466666666666667,5.75,6.473684210526316,5.909090909090909,6.133333333333334,6.176470588235294,5.411764705882353,3.090909090909091,4.769230769230769,6.466666666666667,5.916666666666667,6.0,4.230769230769231
Google_1_Mattie Lavin_11_oval.jpg,6.266666666666667,7.454545454545454,7.166666666666667,6.2727272727272725,6.153846153846154,6.7272727272727275,7.333333333333333,7.125,6.571428571428571,5.416666666666667,5.96,6.9,6.384615384615385,5.75,6.416666666666667,5.583333333333333,7.545454545454546,6.363636363636363
Brian_Mach_1_oval.jpg,4.0588235294117645,7.083333333333333,4.695652173913044,5.684210526315789,7.0,7.833333333333333,7.7,5.916666666666667,4.461538461538462,6.882352941176471,4.28,7.6923076923076925,3.1,4.384615384615385,6.4,5.6,7.133333333333334,7.066666666666666
Antonio_Southern_11_oval.jpg,4.769230769230769,5.769230769230769,6.153846153846154,5.206896551724138,6.222222222222222,5.615384615384615,6.2727272727272725,5.615384615384615,5.3125,5.909090909090909,5.5,5.9375,6.7,5.466666666666667,5.4,6.285714285714286,5.363636363636363,6.5
Google_1_Joe Sthilaire_7_oval.jpg,4.454545454545454,6.9,6.923076923076923,7.0,7.2,6.818181818181818,7.545454545454546,5.294117647058823,6.416666666666667,6.5,7.416666666666667,6.769230769230769,7.857142857142857,6.818181818181818,8.2,7.7,6.928571428571429,6.071428571428571
Google_1_Roy Bieber_7_oval.jpg,4.818181818181818,6.769230769230769,6.923076923076923,6.833333333333333,5.0,6.181818181818182,6.4,6.0,6.454545454545454,5.9,6.866666666666666,5.384615384615385,7.407407407407407,6.55,7.0,7.0,5.538461538461538,5.333333333333333
Google_1_Nathan Kiger_7_oval (2).jpg,3.4545454545454546,3.727272727272727,3.235294117647059,3.857142857142857,2.642857142857143,2.3333333333333335,2.5454545454545454,2.8333333333333335,3.066666666666667,6.083333333333333,3.75,2.5,7.7894736842105265,3.7857142857142856,3.727272727272727,2.4375,3.909090909090909,1.3636363636363635
Google_1_Verna Damato_1_oval.jpg,6.6875,6.2,6.0,6.363636363636363,7.333333333333333,7.0588235294117645,7.133333333333334,7.4,7.0,4.266666666666667,5.818181818181818,6.153846153846154,2.0,6.545454545454546,6.166666666666667,6.866666666666666,6.2,6.166666666666667
Google_1_Carlos Richburg_16_oval.jpg,2.8823529411764706,3.6153846153846154,4.529411764705882,4.85,3.0,3.1,2.9166666666666665,4.083333333333333,4.4,4.583333333333333,5.25,3.4166666666666665,7.25,5.545454545454546,4.6,4.285714285714286,3.6153846153846154,2.625
Google_1_Sean Elder_15_oval.jpg,5.7272727272727275,6.933333333333334,7.833333333333333,7.666666666666667,6.6923076923076925,6.4,6.666666666666667,7.25,7.235294117647059,5.5,7.142857142857143,6.8,7.461538461538462,6.2727272727272725,6.588235294117647,7.928571428571429,5.4,6.8
Google_1_Jeffrey Lindley_3_oval.jpg,6.066666666666666,6.181818181818182,6.2,6.8,6.083333333333333,5.818181818181818,6.5,7.4,4.866666666666666,6.166666666666667,5.666666666666667,6.538461538461538,3.764705882352941,4.75,6.071428571428571,6.333333333333333,6.818181818181818,6.6
Albert_Carbaugh_3_oval.jpg,4.545454545454546,7.647058823529412,7.333333333333333,6.6521739130434785,7.181818181818182,6.923076923076923,7.384615384615385,6.625,5.75,6.7272727272727275,6.111111111111111,7.333333333333333,3.4444444444444446,5.875,7.285714285714286,6.388888888888889,6.7,6.7
Google_1_Rosa Lang_5_oval.jpg,4.769230769230769,3.3333333333333335,3.1666666666666665,2.7333333333333334,3.2142857142857144,2.1666666666666665,3.0555555555555554,4.615384615384615,3.1904761904761907,3.2,2.8461538461538463,2.8,7.684210526315789,4.666666666666667,2.5,2.769230769230769,2.8181818181818183,3.7857142857142856
Google_1_Donald Shaw_13_oval.jpg,4.266666666666667,4.583333333333333,6.208333333333333,6.384615384615385,3.357142857142857,3.7333333333333334,4.0,6.083333333333333,5.7894736842105265,5.2727272727272725,6.2105263157894735,3.933333333333333,6.5,4.888888888888889,6.166666666666667,5.625,4.0,4.333333333333333
Google_1_Allen Goulet_5_oval.jpg,5.4,6.071428571428571,6.7272727272727275,7.388888888888889,4.133333333333334,4.3125,4.636363636363637,6.785714285714286,6.6,5.2,6.294117647058823,4.916666666666667,7.0,7.0,7.615384615384615,7.333333333333333,5.909090909090909,5.0
Google_1_Ronald Fast_9_oval.jpg,5.928571428571429,4.142857142857143,4.9,3.9,3.8333333333333335,2.6666666666666665,2.588235294117647,6.619047619047619,5.0,4.545454545454546,5.384615384615385,3.0555555555555554,8.11111111111111,6.190476190476191,4.636363636363637,5.076923076923077,3.533333333333333,2.75
Google_1_Lois Vancleave_1_oval.jpg,4.642857142857143,5.5,6.551724137931035,6.5,4.384615384615385,4.666666666666667,4.5,6.923076923076923,5.357142857142857,5.818181818181818,6.25,5.75,6.363636363636363,6.052631578947368,5.416666666666667,5.769230769230769,5.583333333333333,3.9285714285714284
Google_1_Phillip Murdock_9_oval.jpg,4.461538461538462,5.1,5.24,5.545454545454546,3.8181818181818183,5.076923076923077,4.928571428571429,6.4375,4.764705882352941,5.0,5.0625,5.090909090909091,7.923076923076923,4.6,5.416666666666667,6.076923076923077,4.6,4.705882352941177
Google_1_Rosa Belk_15_oval.jpg,3.9166666666666665,7.533333333333333,5.388888888888889,5.8125,6.818181818181818,7.166666666666667,6.7272727272727275,4.466666666666667,6.153846153846154,5.7,6.153846153846154,6.923076923076923,3.4375,5.083333333333333,6.066666666666666,5.8,7.538461538461538,7.333333333333333
Google_1_Norman Stitt_17_oval.jpg,2.8,5.909090909090909,6.384615384615385,6.882352941176471,6.090909090909091,6.076923076923077,6.0,4.0,5.583333333333333,6.3,6.0,6.071428571428571,8.2,6.705882352941177,6.133333333333334,6.6,5.2727272727272725,4.923076923076923
Google_1_Douglas Devaney_7_oval.jpg,4.333333333333333,5.954545454545454,8.142857142857142,7.071428571428571,4.75,4.818181818181818,5.642857142857143,6.0,8.363636363636363,5.25,7.0,6.3,7.333333333333333,7.875,6.416666666666667,7.705882352941177,6.6,5.615384615384615
Google_1_Megan Springer_15_oval.jpg,6.75,6.533333333333333,5.0,6.083333333333333,6.8125,7.076923076923077,7.0,7.375,4.6,6.166666666666667,5.333333333333333,6.846153846153846,2.263157894736842,4.541666666666667,6.375,5.294117647058823,6.769230769230769,6.857142857142857
Google_1_Colleen Lowe_1_oval.jpg,4.461538461538462,6.142857142857143,5.838709677419355,5.166666666666667,5.214285714285714,4.454545454545454,4.6,5.8,4.153846153846154,5.416666666666667,4.882352941176471,5.090909090909091,7.571428571428571,6.08,5.75,4.428571428571429,5.083333333333333,4.538461538461538
Google_1_Carlos Mellott_7_oval.jpg,2.4545454545454546,2.272727272727273,3.272727272727273,2.8666666666666667,2.5294117647058822,1.3333333333333333,1.7777777777777777,3.6153846153846154,2.2666666666666666,3.5,2.1739130434782608,2.0714285714285716,7.7272727272727275,2.4615384615384617,2.1,2.1666666666666665,2.090909090909091,1.4166666666666667
Google_1_Edward Walter_1_oval.jpg,5.0625,6.461538461538462,5.571428571428571,5.0,4.266666666666667,4.2631578947368425,4.4,6.625,4.352941176470588,5.384615384615385,5.083333333333333,4.833333333333333,7.15,4.923076923076923,4.416666666666667,3.6666666666666665,4.333333333333333,4.785714285714286
Google_1_Bryan Fee_17_oval.jpg,5.75,6.615384615384615,7.105263157894737,7.6,7.266666666666667,6.533333333333333,7.153846153846154,6.090909090909091,6.904761904761905,5.2727272727272725,6.8,6.0,6.818181818181818,6.925925925925926,5.916666666666667,7.052631578947368,5.466666666666667,6.894736842105263
Google_1_Hannah Ouellette_7_oval.jpg,3.5833333333333335,6.285714285714286,5.923076923076923,6.052631578947368,7.846153846153846,7.2,8.076923076923077,4.619047619047619,5.416666666666667,6.25,4.875,6.666666666666667,6.916666666666667,4.8,6.6923076923076925,5.739130434782608,6.7,7.181818181818182
Google_1_Diana Rees_13_oval.jpg,4.666666666666667,6.3,5.117647058823529,5.111111111111111,6.071428571428571,5.833333333333333,5.625,5.0588235294117645,4.0,5.7894736842105265,4.7368421052631575,5.916666666666667,3.5555555555555554,4.0,7.090909090909091,4.411764705882353,5.916666666666667,5.4
Bobby_Malinowski_3_oval.jpg,6.545454545454546,7.285714285714286,6.363636363636363,5.75,5.916666666666667,6.0,5.916666666666667,7.5,6.285714285714286,5.538461538461538,5.9411764705882355,6.5,2.2,5.466666666666667,5.090909090909091,6.055555555555555,6.4,6.230769230769231
Google_1_Ryan Crandall_132_oval.jpg,5.333333333333333,6.0,5.9411764705882355,5.8,7.181818181818182,6.357142857142857,6.666666666666667,6.588235294117647,5.25,5.2,5.6,5.454545454545454,7.461538461538462,6.2727272727272725,4.6923076923076925,6.166666666666667,5.7272727272727275,4.833333333333333
Google_1_Gregory Heflin_9_oval.jpg,4.411764705882353,5.882352941176471,6.222222222222222,5.3125,3.8181818181818183,4.2,5.0,5.142857142857143,4.588235294117647,6.545454545454546,5.857142857142857,4.8,3.3076923076923075,4.470588235294118,6.181818181818182,5.1875,5.3,5.375
Google_1_Scott Westcott_13_oval.jpg,5.545454545454546,5.142857142857143,6.5,6.785714285714286,5.666666666666667,6.142857142857143,6.230769230769231,6.0,6.818181818181818,4.4,6.636363636363637,5.769230769230769,7.538461538461538,6.75,5.846153846153846,6.733333333333333,4.454545454545454,5.571428571428571
Google_1_Fred Cornish_1_oval.jpg,5.0,5.357142857142857,5.076923076923077,4.5625,5.538461538461538,6.0625,6.076923076923077,6.411764705882353,4.352941176470588,4.9,3.909090909090909,5.153846153846154,6.333333333333333,4.8,5.090909090909091,5.785714285714286,4.583333333333333,6.0
Google_1_Victor Samuel_15_oval.jpg,2.9285714285714284,4.230769230769231,5.0,6.266666666666667,3.8181818181818183,3.6666666666666665,3.5,3.3333333333333335,5.833333333333333,6.363636363636363,7.117647058823529,3.0,7.411764705882353,6.416666666666667,5.533333333333333,6.0,3.727272727272727,3.9166666666666665
Google_1_Crystal Rutland_1_oval.jpg,5.052631578947368,7.0,6.0,5.0,6.916666666666667,7.583333333333333,7.090909090909091,5.8,4.866666666666666,8.076923076923077,4.666666666666667,7.7272727272727275,3.4545454545454546,4.7272727272727275,7.142857142857143,5.636363636363637,7.4,7.0
Google_1_Marjorie Rule_3_oval.jpg,5.538461538461538,7.230769230769231,7.5,6.666666666666667,6.4,6.6,7.2,5.888888888888889,5.846153846153846,7.083333333333333,6.1875,8.0,2.4545454545454546,5.277777777777778,7.6,6.2727272727272725,7.583333333333333,6.5
Google_1_Wayne Sutter_11_oval.jpg,4.705882352941177,6.166666666666667,6.214285714285714,7.068965517241379,6.333333333333333,6.454545454545454,6.75,4.7368421052631575,6.866666666666666,4.545454545454546,6.388888888888889,5.2727272727272725,6.764705882352941,5.846153846153846,7.083333333333333,6.25,4.818181818181818,5.555555555555555
Google_1_Christopher Hayden_1_oval.jpg,5.6,6.230769230769231,6.142857142857143,5.3076923076923075,5.363636363636363,5.153846153846154,5.545454545454546,7.117647058823529,5.461538461538462,5.818181818181818,6.333333333333333,4.625,6.928571428571429,5.2,5.818181818181818,6.357142857142857,4.363636363636363,5.083333333333333
Google_1_Nicholas Bretz_5_oval.jpg,3.9285714285714284,4.230769230769231,6.0625,7.0625,5.0,4.631578947368421,4.545454545454546,5.357142857142857,6.818181818181818,4.428571428571429,6.153846153846154,4.923076923076923,7.625,7.0,6.7272727272727275,7.0,4.636363636363637,4.5
Google_1_Russell Gillam_17_oval.jpg,6.769230769230769,4.642857142857143,4.583333333333333,5.0,4.545454545454546,4.25,3.125,6.428571428571429,5.0,3.1176470588235294,4.904761904761905,2.75,3.2666666666666666,4.7368421052631575,4.909090909090909,4.5,3.5,2.8461538461538463
Google_1_Larry Truett_13_oval.jpg,5.785714285714286,2.3333333333333335,3.75,3.076923076923077,2.3636363636363638,2.2666666666666666,1.6,6.2727272727272725,2.909090909090909,2.0,2.875,1.8666666666666667,6.75,4.833333333333333,2.909090909090909,3.0,3.4,1.9
Google_1_Bryan Driskell_15_oval.jpg,5.818181818181818,5.909090909090909,6.625,6.5,7.769230769230769,7.846153846153846,7.416666666666667,6.0,5.722222222222222,5.6,5.923076923076923,7.833333333333333,3.4375,6.0,6.416666666666667,5.75,6.636363636363637,7.3076923076923075
Google_1_Jeffery Beauregard_9_oval.jpg,4.857142857142857,6.75,5.3076923076923075,3.8333333333333335,6.5,6.1875,7.333333333333333,6.055555555555555,3.6666666666666665,5.2,4.705882352941177,6.375,6.866666666666666,3.5833333333333335,5.076923076923077,4.0,3.909090909090909,6.0
Google_1_Ryan Concepcion_3_oval.jpg,5.923076923076923,4.928571428571429,7.733333333333333,6.944444444444445,5.25,5.0,4.416666666666667,6.214285714285714,6.454545454545454,5.0,6.545454545454546,4.181818181818182,6.9523809523809526,6.625,5.25,6.6,4.5,4.357142857142857
Google_1_Melody Barnett_5_oval.jpg,4.0,6.0,5.642857142857143,4.526315789473684,5.714285714285714,5.636363636363637,5.25,4.636363636363637,5.083333333333333,4.636363636363637,4.666666666666667,6.076923076923077,3.3703703703703702,4.666666666666667,5.181818181818182,4.9411764705882355,5.8,5.7
Google_1_Steven Mayorga_15_oval.jpg,5.3,5.909090909090909,6.066666666666666,6.25,7.916666666666667,7.076923076923077,7.75,7.6923076923076925,6.538461538461538,6.230769230769231,6.333333333333333,6.933333333333334,7.086956521739131,5.923076923076923,7.153846153846154,6.769230769230769,6.823529411764706,7.8
Albert_Belk_5_oval.jpg,4.363636363636363,7.25,6.5625,6.888888888888889,7.142857142857143,7.2,8.0,5.894736842105263,7.285714285714286,5.733333333333333,6.846153846153846,7.428571428571429,7.842105263157895,6.916666666666667,7.2727272727272725,7.357142857142857,7.230769230769231,5.7
Google_1_Roy Cross_9_oval.jpg,2.230769230769231,5.7272727272727275,5.0,6.4,5.461538461538462,6.923076923076923,5.666666666666667,4.9375,5.076923076923077,6.7272727272727275,4.846153846153846,5.857142857142857,6.65,5.7368421052631575,5.090909090909091,5.933333333333334,6.0,6.3076923076923075
Google_1_Lillie Brockway_9_oval.jpg,4.375,5.3,6.466666666666667,6.5625,6.0,5.461538461538462,6.066666666666666,6.6923076923076925,5.1875,6.0,6.576923076923077,6.714285714285714,7.5,5.9375,6.363636363636363,6.9,6.0,6.583333333333333
Google_1_Tara Clow_11_oval.jpg,6.538461538461538,7.4,7.533333333333333,6.916666666666667,7.1,7.9,7.785714285714286,7.1,6.777777777777778,6.3,6.6923076923076925,7.9,2.769230769230769,6.384615384615385,7.571428571428571,7.166666666666667,7.25,6.6
Google_1_Kevin Pearson_15_oval.jpg,4.285714285714286,5.538461538461538,2.5,4.1875,5.0,5.785714285714286,6.25,4.846153846153846,2.8,3.8181818181818183,3.076923076923077,6.4,3.588235294117647,3.8,3.2666666666666666,3.1538461538461537,5.357142857142857,5.333333333333333
Google_1_Carlos Melvin_11_oval.jpg,6.7,5.9,6.363636363636363,6.3,4.076923076923077,3.5,2.909090909090909,7.388888888888889,5.266666666666667,4.1875,5.8125,3.6,6.153846153846154,5.2727272727272725,3.8,5.153846153846154,4.090909090909091,4.0
Google_1_Curtis Yancey_16_oval.jpg,5.2727272727272725,7.636363636363637,6.913043478260869,6.35,6.416666666666667,6.583333333333333,6.909090909090909,7.076923076923077,6.818181818181818,5.454545454545454,6.214285714285714,7.2,7.045454545454546,5.764705882352941,6.214285714285714,6.285714285714286,6.888888888888889,8.1
Google_1_Doris Acord_7_oval.jpg,3.4285714285714284,4.214285714285714,4.2105263157894735,4.0588235294117645,2.7142857142857144,2.6666666666666665,3.272727272727273,4.818181818181818,3.5,5.1,2.8,3.5,5.961538461538462,2.6363636363636362,3.411764705882353,3.090909090909091,4.75,3.142857142857143
Google_1_Vincent Halstead_13_oval.jpg,4.7272727272727275,5.9,6.384615384615385,6.153846153846154,6.923076923076923,6.142857142857143,7.3,5.428571428571429,5.333333333333333,7.25,5.857142857142857,7.052631578947368,2.8,5.5,7.166666666666667,5.7,7.1,6.9411764705882355
Google_1_Brandon Germany_9_oval.jpg,6.285714285714286,4.25,6.076923076923077,6.7727272727272725,3.9,4.333333333333333,3.0833333333333335,7.454545454545454,7.571428571428571,2.3333333333333335,6.344827586206897,3.9,5.5,7.5,4.230769230769231,6.066666666666666,3.8333333333333335,3.5454545454545454
Google_1_Alan Macfarlane_7_oval.jpg,2.9,3.5,6.571428571428571,6.416666666666667,4.2,3.2,4.8,3.9411764705882355,6.166666666666667,4.705882352941177,5.181818181818182,2.8181818181818183,6.9411764705882355,6.526315789473684,4.0,6.2,3.272727272727273,3.3076923076923075
Google_1_Catherine Stinnett_9_oval.jpg,5.888888888888889,7.076923076923077,6.294117647058823,6.066666666666666,7.5,7.416666666666667,7.538461538461538,6.714285714285714,6.533333333333333,6.583333333333333,6.142857142857143,7.153846153846154,2.642857142857143,5.923076923076923,7.0,6.3,6.384615384615385,7.0
Google_1_Fannie Trader_5_oval.jpg,4.3,5.0,6.157894736842105,6.238095238095238,3.4285714285714284,3.5625,3.6,5.153846153846154,4.916666666666667,4.1,5.714285714285714,3.6875,7.842105263157895,7.0,5.2727272727272725,6.285714285714286,3.4285714285714284,3.8
Google_1_Justin Tramel_1_oval.jpg,2.8181818181818183,3.230769230769231,4.363636363636363,5.785714285714286,3.6153846153846154,3.176470588235294,2.8,4.923076923076923,5.066666666666666,4.0,6.153846153846154,3.25,7.55,6.4,5.176470588235294,5.4,4.153846153846154,3.0
Google_1_Karen Rosenberger_5_oval.jpg,2.7857142857142856,3.8181818181818183,5.588235294117647,4.647058823529412,2.727272727272727,3.0714285714285716,2.3333333333333335,4.8125,3.3636363636363638,3.0,4.75,3.0,7.076923076923077,4.818181818181818,4.363636363636363,3.625,2.65,2.0588235294117645
Google_1_Charles Mccollum_17_oval.jpg,3.6153846153846154,6.7272727272727275,7.153846153846154,6.315789473684211,6.916666666666667,7.4,7.166666666666667,6.0476190476190474,7.0,5.461538461538462,6.863636363636363,6.785714285714286,7.2727272727272725,7.071428571428571,7.071428571428571,6.5,6.833333333333333,7.0
Google_1_Mark Huston_17_oval.jpg,4.846153846153846,7.666666666666667,6.076923076923077,7.153846153846154,6.7272727272727275,7.5,6.416666666666667,6.25,6.142857142857143,6.363636363636363,6.071428571428571,7.333333333333333,7.25,5.666666666666667,6.769230769230769,6.809523809523809,6.7,6.636363636363637
Google_1_Eva Kirkman_15_oval.jpg,4.470588235294118,7.083333333333333,5.266666666666667,5.5,6.636363636363637,7.5,7.538461538461538,6.266666666666667,4.333333333333333,6.75,5.875,7.0,3.05,4.666666666666667,5.7272727272727275,5.928571428571429,7.2727272727272725,7.545454545454546
Arlene_Grande_7_oval.jpg,6.4,3.9166666666666665,7.076923076923077,4.857142857142857,4.454545454545454,4.071428571428571,3.9411764705882355,7.545454545454546,5.142857142857143,3.6153846153846154,5.357142857142857,4.7,6.090909090909091,5.125,4.0,5.2,5.8,3.857142857142857
Google_1_Angelica Strong_3_oval.jpg,6.230769230769231,7.538461538461538,6.6875,6.0,5.538461538461538,7.0,6.071428571428571,6.95,5.642857142857143,7.636363636363637,6.1,7.083333333333333,3.3076923076923075,4.833333333333333,6.1,6.230769230769231,7.0,6.538461538461538
Google_1_April Seaton_5_oval.jpg,5.636363636363637,6.733333333333333,7.7272727272727275,7.0,6.545454545454546,7.8,7.25,7.090909090909091,5.454545454545454,6.5,7.166666666666667,7.166666666666667,2.95,5.928571428571429,7.461538461538462,6.625,7.533333333333333,7.3
Google_1_Martin Storer_3_oval.jpg,4.0,5.846153846153846,6.769230769230769,7.454545454545454,5.6875,6.083333333333333,6.375,5.454545454545454,6.4,5.7,7.25,6.0,7.2727272727272725,6.904761904761905,7.3076923076923075,6.8,6.75,6.6
Google_1_Jennie Kissinger_15_oval.jpg,6.928571428571429,6.733333333333333,6.625,6.769230769230769,6.7,7.333333333333333,7.181818181818182,7.4,6.75,5.545454545454546,6.0,6.75,2.0,6.428571428571429,7.4,6.461538461538462,7.7272727272727275,6.933333333333334
Google_1_Marsha Mauldin_5_oval.jpg,4.214285714285714,4.636363636363637,5.230769230769231,5.642857142857143,2.8181818181818183,4.333333333333333,4.176470588235294,5.833333333333333,5.714285714285714,4.714285714285714,5.769230769230769,4.0,6.6,5.9375,5.769230769230769,5.333333333333333,4.266666666666667,3.75
Google_1_Carolyn Decarlo_5_oval.jpg,3.5,6.916666666666667,4.928571428571429,4.0,5.3125,6.214285714285714,5.923076923076923,3.8333333333333335,3.2,6.545454545454546,3.7,6.2727272727272725,5.166666666666667,3.7083333333333335,5.25,4.357142857142857,6.428571428571429,5.615384615384615
Google_1_Philip Merwin_9_oval.jpg,2.6,7.066666666666666,3.4210526315789473,5.7,4.9,5.916666666666667,5.75,2.7142857142857144,5.3076923076923075,7.333333333333333,6.428571428571429,6.25,4.666666666666667,4.071428571428571,7.5,5.2,6.882352941176471,6.533333333333333
Google_1_Carrie Kaiser_5_oval.jpg,4.4,7.25,5.238095238095238,5.4,6.846153846153846,7.0,7.642857142857143,5.0,3.909090909090909,7.214285714285714,4.85,7.3076923076923075,3.533333333333333,4.7272727272727275,6.4,5.416666666666667,7.461538461538462,6.833333333333333
Google_1_Kevin Crump_15_oval.jpg,2.769230769230769,6.454545454545454,5.625,5.461538461538462,5.538461538461538,6.076923076923077,6.285714285714286,4.083333333333333,5.882352941176471,5.8,6.266666666666667,5.571428571428571,7.0,5.533333333333333,6.3,6.083333333333333,5.466666666666667,5.846153846153846
Google_1_Michelle Topping_11_oval.jpg,5.533333333333333,6.857142857142857,6.153846153846154,6.428571428571429,7.461538461538462,7.538461538461538,7.833333333333333,6.631578947368421,5.894736842105263,6.428571428571429,5.666666666666667,7.533333333333333,2.875,5.666666666666667,7.333333333333333,6.0,7.0,7.0
Google_1_Brittany Kelley_17_oval.jpg,5.954545454545454,7.636363636363637,6.583333333333333,6.705882352941177,6.363636363636363,7.625,7.083333333333333,7.0,5.5,6.066666666666666,6.0,7.428571428571429,2.0,4.2,5.615384615384615,5.25,6.5,7.6875
Google_1_Danielle Goble_15_oval.jpg,7.0,7.363636363636363,6.25,6.7368421052631575,7.666666666666667,7.411764705882353,8.133333333333333,7.571428571428571,7.333333333333333,5.875,5.636363636363637,7.142857142857143,1.5,4.909090909090909,5.8,6.615384615384615,6.142857142857143,7.4
Google_1_Chad Jablonski_15_oval.jpg,7.6875,4.1,5.916666666666667,5.777777777777778,4.625,3.6666666666666665,3.875,7.454545454545454,6.7,3.25,5.083333333333333,3.5,2.3125,6.071428571428571,5.733333333333333,6.533333333333333,4.538461538461538,2.857142857142857
Google_1_Irma Duckworth_7_oval.jpg,6.0,6.0,5.0625,4.3076923076923075,3.75,5.0,5.1,5.761904761904762,4.428571428571429,5.538461538461538,5.090909090909091,5.3076923076923075,5.642857142857143,4.411764705882353,4.5,4.928571428571429,4.0625,4.916666666666667
Google_1_Stephanie Conklin_1_oval.jpg,6.071428571428571,7.277777777777778,5.7368421052631575,5.2,8.090909090909092,7.928571428571429,8.083333333333334,7.0,6.333333333333333,6.125,4.823529411764706,6.461538461538462,2.1666666666666665,4.3125,4.6923076923076925,4.0625,7.1875,8.416666666666666
Google_1_Gerald Gary_5_oval.jpg,4.733333333333333,6.466666666666667,7.153846153846154,6.0,6.1,6.461538461538462,7.1875,4.875,5.166666666666667,6.363636363636363,6.277777777777778,6.6,8.066666666666666,4.916666666666667,5.928571428571429,6.5,5.866666666666666,6.083333333333333
Google_1_Bonnie Poindexter_15_oval.jpg,4.25,6.583333333333333,5.578947368421052,5.0,4.5,7.4,6.666666666666667,6.454545454545454,5.294117647058823,7.076923076923077,5.357142857142857,6.333333333333333,3.388888888888889,4.894736842105263,6.7272727272727275,4.875,6.384615384615385,6.6
Google_1_Peter Paschall_9_oval.jpg,7.3125,7.7,7.230769230769231,6.928571428571429,6.5,7.380952380952381,6.933333333333334,7.666666666666667,6.285714285714286,5.75,6.666666666666667,7.6923076923076925,1.8333333333333333,5.444444444444445,6.846153846153846,6.9,7.5,7.375
Google_1_Donald Naquin_1_oval.jpg,5.071428571428571,5.611111111111111,5.538461538461538,6.533333333333333,6.545454545454546,6.214285714285714,6.333333333333333,6.538461538461538,5.066666666666666,5.461538461538462,6.214285714285714,5.909090909090909,7.052631578947368,5.6923076923076925,6.066666666666666,6.3076923076923075,5.6,5.923076923076923
Adam_Cowart_5_oval.jpg,5.888888888888889,6.7272727272727275,5.764705882352941,5.1875,7.0,7.0,7.384615384615385,5.923076923076923,5.857142857142857,6.6923076923076925,5.64,7.0,1.9,4.615384615384615,6.066666666666666,5.764705882352941,7.0,6.3
Google_1_Ralph Ojeda_3_oval.jpg,3.6363636363636362,4.5,6.5,6.529411764705882,3.0,3.25,4.0,4.6923076923076925,6.705882352941177,3.5833333333333335,7.333333333333333,4.583333333333333,8.05,7.181818181818182,6.0,6.85,4.375,4.6
Google_1_Flora Jaques_19_oval.jpg,3.4,4.0,5.105263157894737,3.0833333333333335,3.2666666666666666,3.8666666666666667,3.5454545454545454,5.285714285714286,5.470588235294118,4.642857142857143,4.285714285714286,3.4166666666666665,5.0,4.0588235294117645,4.833333333333333,4.416666666666667,4.230769230769231,3.1
Annette_Vest_17_oval.jpg,5.1,5.538461538461538,5.466666666666667,4.9411764705882355,4.3076923076923075,4.25,5.153846153846154,6.242424242424242,3.7857142857142856,4.0,4.416666666666667,5.071428571428571,7.666666666666667,3.3333333333333335,3.642857142857143,2.5384615384615383,3.8,4.294117647058823
Google_1_Vivian Tucker_9_oval.jpg,4.0,6.928571428571429,5.230769230769231,6.3125,6.583333333333333,6.363636363636363,6.666666666666667,4.0,5.466666666666667,6.545454545454546,4.538461538461538,6.2727272727272725,3.3333333333333335,4.2592592592592595,6.461538461538462,5.0,6.714285714285714,6.142857142857143
Google_1_Aaron Hensley_9_oval.jpg,6.833333333333333,4.6,5.083333333333333,4.3125,3.6363636363636362,3.4166666666666665,2.6153846153846154,6.333333333333333,5.142857142857143,2.8,3.857142857142857,3.4285714285714284,8.076923076923077,5.3076923076923075,3.5714285714285716,4.875,3.923076923076923,3.0
Google_1_Ryan Cashman_1_oval.jpg,4.578947368421052,3.0,3.5,4.0,3.1818181818181817,2.3333333333333335,1.7142857142857142,5.666666666666667,3.4545454545454546,4.181818181818182,3.3333333333333335,2.8181818181818183,7.153846153846154,3.7222222222222223,2.727272727272727,3.0,3.1578947368421053,2.5
Google_1_Chad Dunleavy_15_oval.jpg,4.75,5.363636363636363,4.0,5.357142857142857,6.357142857142857,6.333333333333333,6.545454545454546,4.5,4.866666666666666,6.0588235294117645,4.875,5.882352941176471,3.3076923076923075,4.8,5.833333333333333,5.285714285714286,5.714285714285714,5.153846153846154
