,attractive,calm,capable,diligent,extroverted,friendly,happy,healthy,high-social-status,humble,intelligent,kind,masculine,powerful,responsible,successful,trustworthy,warm
1928.jpg,3.0833333333333335,5.153846153846154,4.142857142857143,4.111111111111111,3.75,5.1,4.529411764705882,2.0,4.785714285714286,6.5,3.727272727272727,3.75,8.4,5.153846153846154,5.2,4.0,4.818181818181818,4.5
1795.jpg,2.6956521739130435,3.3846153846153846,6.2,6.909090909090909,3.1333333333333333,1.8181818181818181,1.588235294117647,4.0,5.9411764705882355,5.181818181818182,7.2,3.1333333333333333,7.833333333333333,6.933333333333334,6.2727272727272725,5.95,4.75,2.7857142857142856
621.jpg,3.466666666666667,5.857142857142857,7.4375,7.230769230769231,4.666666666666667,4.4375,5.6875,4.818181818181818,6.785714285714286,6.083333333333333,7.714285714285714,4.7272727272727275,8.0,6.842105263157895,7.666666666666667,7.722222222222222,5.6923076923076925,4.909090909090909
152.jpg,2.727272727272727,5.0,6.4,6.2,4.909090909090909,4.333333333333333,5.764705882352941,4.0,5.181818181818182,6.285714285714286,6.0,4.384615384615385,4.0588235294117645,5.0,6.461538461538462,5.666666666666667,5.833333333333333,5.8
801.jpg,4.739130434782608,3.6666666666666665,3.923076923076923,6.3076923076923075,3.142857142857143,3.4375,3.090909090909091,6.3,4.294117647058823,5.333333333333333,4.166666666666667,3.6,3.85,4.0,4.642857142857143,4.5,4.142857142857143,3.6
1177.jpg,3.625,6.454545454545454,4.809523809523809,4.875,5.642857142857143,6.416666666666667,7.166666666666667,4.357142857142857,4.142857142857143,6.133333333333334,4.818181818181818,6.454545454545454,4.375,3.8333333333333335,6.181818181818182,3.875,7.0,6.416666666666667
835.jpg,5.25,6.545454545454546,5.866666666666666,6.375,6.857142857142857,5.8,5.533333333333333,7.0,5.076923076923077,6.923076923076923,6.5625,7.6,3.642857142857143,3.9166666666666665,7.0,5.846153846153846,7.416666666666667,6.9411764705882355
1420.jpg,3.769230769230769,3.9,6.466666666666667,6.066666666666666,3.1666666666666665,4.1,3.05,5.25,4.8125,5.666666666666667,6.117647058823529,3.8181818181818183,7.083333333333333,5.352941176470588,4.833333333333333,5.777777777777778,4.285714285714286,3.1666666666666665
1434.jpg,3.2,4.1875,3.4615384615384617,3.8333333333333335,3.7333333333333334,3.25,3.142857142857143,5.5,2.8333333333333335,3.7777777777777777,2.5416666666666665,3.3333333333333335,5.466666666666667,2.5454545454545454,2.125,2.6666666666666665,2.923076923076923,3.8125
1080.jpg,3.5833333333333335,5.294117647058823,4.866666666666666,5.947368421052632,4.6923076923076925,6.0,5.583333333333333,5.375,4.25,7.7272727272727275,5.3125,6.0,3.5714285714285716,4.266666666666667,6.076923076923077,4.583333333333333,6.555555555555555,6.2727272727272725
568.jpg,8.4,7.5,5.357142857142857,5.0,7.0,6.846153846153846,6.923076923076923,7.083333333333333,6.4,3.75,5.142857142857143,7.153846153846154,1.875,3.375,4.454545454545454,5.833333333333333,6.6923076923076925,6.230769230769231
952.jpg,2.857142857142857,7.636363636363637,6.466666666666667,6.833333333333333,5.1875,5.875,5.9375,4.777777777777778,4.9375,7.166666666666667,6.375,6.176470588235294,4.3,5.615384615384615,6.461538461538462,5.785714285714286,6.461538461538462,6.333333333333333
776.jpg,7.75,5.571428571428571,5.37037037037037,5.785714285714286,4.545454545454546,4.0,3.764705882352941,6.583333333333333,7.125,5.083333333333333,4.647058823529412,4.5,2.3333333333333335,3.75,4.1,5.6521739130434785,4.25,4.4375
1102.jpg,8.0,6.909090909090909,5.0,4.5,7.545454545454546,7.4375,6.866666666666666,7.571428571428571,6.2272727272727275,5.153846153846154,4.344827586206897,6.666666666666667,1.4545454545454546,4.071428571428571,5.214285714285714,5.538461538461538,6.411764705882353,7.4
298.jpg,2.8,5.0,5.9,6.0,4.666666666666667,5.32,4.3076923076923075,4.478260869565218,4.0,6.666666666666667,5.375,5.153846153846154,4.571428571428571,4.214285714285714,6.583333333333333,4.333333333333333,5.125,5.529411764705882
288.jpg,2.2,3.5,4.375,4.125,1.9090909090909092,1.5833333333333333,1.8666666666666667,3.0,3.2,2.909090909090909,3.6,2.1,7.428571428571429,4.705882352941177,4.153846153846154,3.75,3.5384615384615383,2.1818181818181817
1328.jpg,2.7333333333333334,3.5454545454545454,5.866666666666666,6.0588235294117645,4.428571428571429,4.0,3.6666666666666665,3.272727272727273,4.5,5.3,6.2,3.9473684210526314,8.0,6.857142857142857,6.428571428571429,4.461538461538462,5.2,3.230769230769231
1110.jpg,2.6153846153846154,3.4285714285714284,6.225806451612903,5.666666666666667,2.6875,2.3636363636363638,1.8571428571428572,5.5,5.714285714285714,3.933333333333333,6.428571428571429,1.7,8.3125,6.615384615384615,6.083333333333333,6.0,2.7,2.2666666666666666
1676.jpg,3.2666666666666666,5.916666666666667,5.857142857142857,5.8,6.916666666666667,6.666666666666667,6.833333333333333,4.666666666666667,3.230769230769231,7.166666666666667,5.75,5.1,6.857142857142857,3.8181818181818183,6.416666666666667,6.166666666666667,5.882352941176471,6.277777777777778
554.jpg,4.285714285714286,6.357142857142857,5.5,5.714285714285714,6.526315789473684,7.454545454545454,7.7272727272727275,7.090909090909091,5.733333333333333,5.769230769230769,6.2727272727272725,6.2,4.466666666666667,3.8125,6.142857142857143,5.090909090909091,5.923076923076923,6.2727272727272725
1833.jpg,7.4,6.4375,6.9,6.181818181818182,6.666666666666667,7.0,7.363636363636363,7.454545454545454,5.875,4.6,5.5,6.571428571428571,2.6153846153846154,5.214285714285714,5.454545454545454,6.071428571428571,6.2,6.166666666666667
1895.jpg,1.6923076923076923,3.857142857142857,5.538461538461538,5.0,3.2666666666666666,2.272727272727273,2.5454545454545454,3.533333333333333,3.857142857142857,3.769230769230769,6.066666666666666,2.9285714285714284,7.166666666666667,6.6923076923076925,5.636363636363637,6.083333333333333,2.5714285714285716,2.75
249.jpg,2.272727272727273,4.866666666666666,5.071428571428571,5.333333333333333,3.8333333333333335,4.8,4.882352941176471,3.857142857142857,5.0,5.631578947368421,6.466666666666667,3.933333333333333,6.625,6.3125,5.6,4.923076923076923,3.619047619047619,3.6666666666666665
1528.jpg,3.8333333333333335,6.0,6.916666666666667,6.7272727272727275,3.7058823529411766,3.7333333333333334,3.7333333333333334,5.333333333333333,5.545454545454546,6.3,6.5,4.3076923076923075,6.769230769230769,7.153846153846154,6.333333333333333,7.5625,4.3,4.545454545454546
1473.jpg,1.75,7.3,2.7222222222222223,3.7857142857142856,6.444444444444445,7.133333333333334,7.166666666666667,3.3333333333333335,2.2,7.636363636363637,2.6,7.0,5.333333333333333,1.9090909090909092,4.230769230769231,3.2,5.7368421052631575,7.214285714285714
204.jpg,7.666666666666667,5.0,5.5,5.636363636363637,3.1818181818181817,4.571428571428571,3.0,6.909090909090909,7.0,4.5,5.533333333333333,4.333333333333333,2.0,3.857142857142857,4.6923076923076925,5.833333333333333,4.944444444444445,4.5
771.jpg,5.533333333333333,4.928571428571429,6.533333333333333,6.0,3.25,3.230769230769231,3.8823529411764706,6.411764705882353,6.071428571428571,4.428571428571429,6.230769230769231,2.5833333333333335,7.545454545454546,7.0,5.875,5.705882352941177,3.3684210526315788,3.3846153846153846
164.jpg,3.5625,5.7,5.714285714285714,4.5,3.857142857142857,5.153846153846154,4.166666666666667,4.9,3.9375,7.0625,4.7272727272727275,5.3,5.3125,4.0,5.733333333333333,4.7894736842105265,5.333333333333333,4.705882352941177
1824.jpg,3.8125,4.5,7.105263157894737,7.071428571428571,3.9411764705882355,3.8181818181818183,3.2,5.5,6.766666666666667,4.153846153846154,6.764705882352941,5.3,7.0,6.769230769230769,7.333333333333333,7.2,5.454545454545454,5.357142857142857
329.jpg,4.066666666666666,4.944444444444445,6.2,5.909090909090909,3.8461538461538463,4.0,3.1818181818181817,5.266666666666667,5.833333333333333,5.444444444444445,7.066666666666666,4.2727272727272725,6.75,5.846153846153846,6.153846153846154,6.066666666666666,3.5714285714285716,4.642857142857143
555.jpg,6.533333333333333,7.4375,6.6923076923076925,6.357142857142857,7.5,7.25,7.818181818181818,7.846153846153846,6.235294117647059,6.461538461538462,5.333333333333333,7.285714285714286,2.764705882352941,4.777777777777778,6.818181818181818,6.583333333333333,7.315789473684211,7.235294117647059
1284.jpg,3.4,6.7,7.615384615384615,6.75,6.888888888888889,6.785714285714286,7.238095238095238,5.8,6.052631578947368,6.4,6.416666666666667,6.4,7.666666666666667,5.4,7.545454545454546,6.105263157894737,6.769230769230769,7.066666666666666
606.jpg,2.9285714285714284,2.857142857142857,7.6923076923076925,8.03225806451613,2.5714285714285716,2.0,2.090909090909091,4.181818181818182,7.666666666666667,4.928571428571429,7.857142857142857,2.4210526315789473,7.705882352941177,7.8125,6.428571428571429,7.086956521739131,2.7857142857142856,2.25
432.jpg,7.818181818181818,6.0,5.083333333333333,4.461538461538462,5.4,3.7777777777777777,4.3076923076923075,7.230769230769231,7.0588235294117645,2.5714285714285716,4.545454545454546,4.0,1.7857142857142858,4.285714285714286,3.2,6.533333333333333,4.6,4.411764705882353
1204.jpg,2.272727272727273,4.411764705882353,5.375,5.090909090909091,3.3,3.611111111111111,3.3333333333333335,4.071428571428571,5.166666666666667,4.923076923076923,4.866666666666666,2.7222222222222223,7.375,5.7272727272727275,5.0,5.6923076923076925,2.090909090909091,3.4615384615384617
123.jpg,1.7692307692307692,3.4166666666666665,4.6,3.923076923076923,2.25,2.0,1.75,4.107142857142857,2.533333333333333,5.2727272727272725,2.4285714285714284,2.7857142857142856,8.0,4.9411764705882355,3.923076923076923,4.0,2.8333333333333335,2.2
1858.jpg,7.466666666666667,7.2,3.6666666666666665,2.9375,7.181818181818182,7.444444444444445,7.75,7.0,4.75,3.0714285714285716,3.8,5.636363636363637,1.2727272727272727,3.6,2.8461538461538463,4.882352941176471,5.230769230769231,6.357142857142857
1136.jpg,4.142857142857143,6.7,6.0,6.357142857142857,5.416666666666667,6.2727272727272725,6.125,6.25,4.666666666666667,6.846153846153846,7.538461538461538,6.090909090909091,5.384615384615385,4.384615384615385,5.1875,5.3125,5.916666666666667,5.6923076923076925
1095.jpg,8.166666666666666,7.230769230769231,6.25,6.388888888888889,6.3125,6.0,6.1875,7.947368421052632,7.916666666666667,6.333333333333333,5.764705882352941,6.230769230769231,1.894736842105263,4.5,5.545454545454546,6.3,5.833333333333333,6.6
422.jpg,6.733333333333333,7.545454545454546,6.6,6.6,8.166666666666666,7.714285714285714,6.75,7.5,6.1875,6.285714285714286,6.8125,8.0,2.1875,5.363636363636363,6.3125,6.125,7.2,7.0
617.jpg,1.9333333333333333,6.818181818181818,5.181818181818182,5.642857142857143,5.454545454545454,6.428571428571429,6.6923076923076925,4.588235294117647,3.25,7.5,4.684210526315789,7.428571428571429,4.380952380952381,3.923076923076923,5.083333333333333,4.571428571428571,5.866666666666666,6.7272727272727275
1694.jpg,5.3076923076923075,5.0,4.133333333333334,3.55,3.8666666666666667,3.6153846153846154,3.4615384615384617,7.0,4.142857142857143,5.181818181818182,3.8333333333333335,4.0,3.3076923076923075,3.5,3.75,3.3333333333333335,5.0,4.0
1427.jpg,2.923076923076923,3.3333333333333335,3.8181818181818183,4.105263157894737,3.066666666666667,2.7142857142857144,1.7857142857142858,3.5833333333333335,3.6666666666666665,5.066666666666666,3.5714285714285716,2.8333333333333335,4.461538461538462,3.4166666666666665,3.3,3.0,3.0,2.0
649.jpg,4.428571428571429,6.176470588235294,7.518518518518518,7.2,6.083333333333333,5.642857142857143,6.0,6.428571428571429,6.928571428571429,4.916666666666667,7.545454545454546,6.090909090909091,6.8,6.333333333333333,7.545454545454546,7.142857142857143,6.833333333333333,6.083333333333333
246.jpg,6.3,6.733333333333333,5.818181818181818,5.066666666666666,5.076923076923077,5.083333333333333,4.153846153846154,7.25,6.071428571428571,5.25,4.75,4.454545454545454,2.4166666666666665,4.818181818181818,5.545454545454546,6.647058823529412,5.8125,4.230769230769231
342.jpg,2.0,3.1818181818181817,4.166666666666667,2.857142857142857,2.357142857142857,3.0,2.75,3.857142857142857,2.24,4.5,3.0833333333333335,4.0,6.235294117647059,3.909090909090909,4.2727272727272725,2.5,2.0714285714285716,2.230769230769231
696.jpg,6.454545454545454,4.416666666666667,5.090909090909091,5.071428571428571,4.142857142857143,3.6153846153846154,3.3076923076923075,7.083333333333333,6.6,2.7142857142857144,5.2,3.1818181818181817,2.3157894736842106,4.615384615384615,3.6153846153846154,6.1,4.857142857142857,2.6363636363636362
1474.jpg,6.090909090909091,7.470588235294118,4.083333333333333,3.909090909090909,7.0,7.833333333333333,7.230769230769231,7.529411764705882,3.5833333333333335,6.6923076923076925,4.133333333333334,7.153846153846154,4.090909090909091,2.5625,4.4,2.857142857142857,7.8,6.833333333333333
493.jpg,3.5714285714285716,5.166666666666667,6.2727272727272725,6.6875,3.8,2.8333333333333335,4.2631578947368425,5.923076923076923,5.9375,5.8,6.75,5.0,3.6666666666666665,5.842105263157895,7.363636363636363,6.785714285714286,4.647058823529412,4.846153846153846
203.jpg,3.8181818181818183,7.3,6.666666666666667,7.090909090909091,5.181818181818182,5.416666666666667,5.266666666666667,5.916666666666667,5.923076923076923,5.3125,7.733333333333333,4.75,6.285714285714286,6.416666666666667,6.7,6.315789473684211,4.4,5.266666666666667
10.jpg,6.9375,6.4375,6.3,5.275862068965517,6.363636363636363,6.705882352941177,6.923076923076923,7.846153846153846,7.428571428571429,5.333333333333333,5.5,5.8,2.066666666666667,4.5,5.5,5.909090909090909,6.176470588235294,6.583333333333333
985.jpg,3.6153846153846154,6.3125,6.809523809523809,6.764705882352941,6.75,5.166666666666667,5.909090909090909,5.625,6.166666666666667,6.166666666666667,7.076923076923077,5.2105263157894735,7.333333333333333,7.4,5.923076923076923,6.6,5.357142857142857,5.545454545454546
275.jpg,4.416666666666667,6.071428571428571,4.923076923076923,6.066666666666666,4.75,3.8333333333333335,4.9,5.363636363636363,4.6,5.375,4.823529411764706,4.909090909090909,3.2941176470588234,4.45,5.25,4.461538461538462,5.428571428571429,4.5
313.jpg,3.1176470588235294,3.9,6.9,6.7272727272727275,5.214285714285714,4.785714285714286,4.6,5.0588235294117645,6.296296296296297,4.833333333333333,7.0625,4.785714285714286,7.416666666666667,7.055555555555555,7.153846153846154,6.846153846153846,4.705882352941177,4.642857142857143
1803.jpg,6.2727272727272725,4.916666666666667,6.090909090909091,4.333333333333333,4.538461538461538,4.571428571428571,3.4545454545454546,7.55,6.4375,2.764705882352941,4.8,3.727272727272727,1.4545454545454546,4.75,3.375,5.416666666666667,4.857142857142857,4.611111111111111
1614.jpg,7.583333333333333,6.642857142857143,6.4,5.2727272727272725,6.785714285714286,6.7,6.923076923076923,6.923076923076923,5.545454545454546,5.363636363636363,6.230769230769231,6.866666666666666,2.966666666666667,4.153846153846154,5.6875,5.555555555555555,5.428571428571429,6.384615384615385
429.jpg,5.6,7.285714285714286,6.818181818181818,6.25,7.7,7.928571428571429,7.5625,7.0,5.2,6.363636363636363,6.428571428571429,7.3,3.3076923076923075,5.866666666666666,7.0625,6.3076923076923075,7.333333333333333,7.461538461538462
1538.jpg,7.933333333333334,7.142857142857143,6.0,6.636363636363637,5.4375,5.0,4.090909090909091,7.1,7.071428571428571,3.8,5.916666666666667,5.6,1.8,5.388888888888889,5.555555555555555,7.076923076923077,5.615384615384615,4.416666666666667
1750.jpg,3.357142857142857,3.1333333333333333,6.315789473684211,6.555555555555555,3.2857142857142856,2.357142857142857,2.3076923076923075,4.2631578947368425,5.0,5.0,5.928571428571429,2.4545454545454546,7.777777777777778,6.411764705882353,4.916666666666667,5.857142857142857,2.875,2.0
757.jpg,4.7272727272727275,4.3125,4.476190476190476,4.230769230769231,3.3333333333333335,3.0,2.0,6.333333333333333,3.9473684210526314,4.478260869565218,4.466666666666667,2.6923076923076925,5.928571428571429,4.2,4.928571428571429,4.190476190476191,4.2,3.0
1092.jpg,3.5714285714285716,7.1875,7.2727272727272725,6.666666666666667,7.357142857142857,7.166666666666667,7.363636363636363,5.9375,5.8,5.416666666666667,7.523809523809524,6.285714285714286,8.0,6.3,6.3,7.357142857142857,5.916666666666667,6.461538461538462
892.jpg,2.1176470588235294,6.0,3.857142857142857,5.3125,5.25,4.416666666666667,4.153846153846154,3.1578947368421053,4.8,6.666666666666667,5.0,5.0,6.722222222222222,4.222222222222222,4.894736842105263,2.9166666666666665,4.363636363636363,5.230769230769231
24.jpg,6.357142857142857,6.0,5.4,4.363636363636363,6.705882352941177,6.857142857142857,6.75,6.588235294117647,7.076923076923077,3.3636363636363638,3.6875,6.714285714285714,2.0,4.285714285714286,4.916666666666667,5.909090909090909,6.333333333333333,6.083333333333333
367.jpg,5.642857142857143,4.545454545454546,6.3125,6.642857142857143,4.9,4.642857142857143,3.4705882352941178,6.153846153846154,4.368421052631579,6.75,6.615384615384615,5.2,3.466666666666667,4.625,6.1875,5.8,6.214285714285714,5.363636363636363
1638.jpg,7.0,7.214285714285714,7.2,5.571428571428571,7.95,8.117647058823529,8.642857142857142,8.23076923076923,7.818181818181818,6.375,6.466666666666667,7.909090909090909,2.5,5.2727272727272725,7.1875,6.428571428571429,7.538461538461538,7.666666666666667
656.jpg,4.5,6.5,6.071428571428571,6.166666666666667,7.846153846153846,7.7272727272727275,7.363636363636363,6.76,4.785714285714286,6.153846153846154,6.75,7.615384615384615,4.294117647058823,5.166666666666667,5.818181818181818,5.5,7.285714285714286,7.230769230769231
1754.jpg,3.3636363636363638,7.0,6.933333333333334,6.25,6.9,6.684210526315789,6.7,4.214285714285714,5.357142857142857,7.315789473684211,6.5,6.583333333333333,3.1153846153846154,5.4,7.538461538461538,6.294117647058823,7.375,5.909090909090909
784.jpg,6.2,7.0,4.923076923076923,4.555555555555555,6.818181818181818,7.142857142857143,7.8,6.0,4.666666666666667,5.5,3.6153846153846154,7.5,1.8461538461538463,3.1538461538461537,4.6,4.235294117647059,6.3076923076923075,6.7
1796.jpg,6.75,4.769230769230769,5.608695652173913,5.153846153846154,4.615384615384615,3.625,3.3333333333333335,7.2727272727272725,5.666666666666667,5.0,5.260869565217392,3.769230769230769,2.0714285714285716,4.833333333333333,5.411764705882353,5.611111111111111,5.133333333333334,5.25
391.jpg,3.909090909090909,7.538461538461538,6.375,5.7894736842105265,7.181818181818182,7.846153846153846,8.058823529411764,4.6923076923076925,6.25,7.846153846153846,6.15625,7.230769230769231,2.8,4.357142857142857,8.454545454545455,5.5,7.461538461538462,8.214285714285714
1424.jpg,8.666666666666666,6.0,5.571428571428571,5.916666666666667,5.090909090909091,3.6470588235294117,3.75,7.866666666666666,6.666666666666667,3.857142857142857,4.4375,4.583333333333333,1.608695652173913,4.833333333333333,4.4,6.384615384615385,5.3,5.25
221.jpg,1.5,6.705882352941177,3.6666666666666665,4.857142857142857,8.076923076923077,7.4,8.1,4.055555555555555,2.95,8.1,3.9444444444444446,6.571428571428571,5.4,3.473684210526316,4.777777777777778,3.9,6.538461538461538,6.555555555555555
1729.jpg,3.0,4.7272727272727275,6.846153846153846,6.333333333333333,4.461538461538462,4.2,5.1,4.684210526315789,5.923076923076923,5.5,6.466666666666667,4.090909090909091,6.615384615384615,6.9375,6.769230769230769,7.4,5.25,5.071428571428571
714.jpg,6.846153846153846,6.222222222222222,5.6875,4.928571428571429,7.083333333333333,6.583333333333333,6.791666666666667,7.909090909090909,6.222222222222222,4.384615384615385,6.4,6.285714285714286,2.142857142857143,5.666666666666667,6.916666666666667,7.0,6.066666666666666,6.583333333333333
1485.jpg,2.5555555555555554,4.636363636363637,5.0588235294117645,4.923076923076923,2.642857142857143,3.4166666666666665,3.4166666666666665,4.529411764705882,4.484848484848484,5.25,4.68,2.8333333333333335,7.0,6.166666666666667,5.181818181818182,4.2105263157894735,3.8125,3.272727272727273
1402.jpg,7.923076923076923,5.785714285714286,5.5,5.9375,4.75,5.214285714285714,4.454545454545454,8.181818181818182,6.518518518518518,4.7,5.785714285714286,5.0,1.7333333333333334,5.0,5.615384615384615,6.142857142857143,5.384615384615385,4.4
1430.jpg,2.272727272727273,6.6,6.571428571428571,6.181818181818182,5.705882352941177,6.461538461538462,6.444444444444445,4.888888888888889,5.0,6.857142857142857,5.4,5.833333333333333,7.5,6.166666666666667,6.1875,5.6,6.416666666666667,5.615384615384615
930.jpg,4.523809523809524,4.3076923076923075,8.25,8.25,3.5454545454545454,3.6666666666666665,2.8823529411764706,6.230769230769231,7.470588235294118,4.478260869565218,8.0,4.0,7.65,7.545454545454546,8.583333333333334,7.818181818181818,5.866666666666666,4.0
600.jpg,5.538461538461538,3.2222222222222223,3.933333333333333,4.470588235294118,3.4,3.1538461538461537,2.5833333333333335,6.235294117647059,5.25,2.3846153846153846,3.3846153846153846,3.6666666666666665,5.344827586206897,5.388888888888889,3.0,4.615384615384615,4.157894736842105,2.272727272727273
1176.jpg,4.714285714285714,6.5,6.235294117647059,6.923076923076923,5.923076923076923,5.0,5.2,5.764705882352941,5.714285714285714,6.0,6.857142857142857,6.0,7.0,6.75,6.538461538461538,6.6,5.363636363636363,5.625
415.jpg,2.9375,3.75,5.076923076923077,5.0,3.1578947368421053,2.0,2.0,3.7142857142857144,5.214285714285714,4.571428571428571,4.666666666666667,3.0833333333333335,6.888888888888889,6.066666666666666,5.7272727272727275,6.461538461538462,3.5714285714285716,3.142857142857143
1128.jpg,7.181818181818182,7.142857142857143,6.0,5.181818181818182,6.0,6.076923076923077,6.285714285714286,6.5,5.0,4.9,5.285714285714286,6.2631578947368425,2.3076923076923075,2.75,5.214285714285714,4.846153846153846,6.2,5.466666666666667
1354.jpg,4.466666666666667,5.166666666666667,6.3,4.769230769230769,4.0,4.666666666666667,2.8181818181818183,6.8,4.769230769230769,5.75,4.9411764705882355,4.428571428571429,4.0,4.684210526315789,4.363636363636363,4.615384615384615,4.076923076923077,3.6
142.jpg,2.1875,5.5,4.421052631578948,4.933333333333334,3.3333333333333335,4.454545454545454,4.0,4.538461538461538,3.1875,6.066666666666666,4.4375,4.666666666666667,5.875,4.222222222222222,4.333333333333333,4.166666666666667,4.7272727272727275,4.538461538461538
79.jpg,3.25,4.0,4.75,3.357142857142857,1.75,2.4545454545454546,2.5,4.6923076923076925,3.8181818181818183,4.9411764705882355,4.454545454545454,2.4615384615384617,7.0625,4.588235294117647,3.8181818181818183,4.181818181818182,4.0,3.4
131.jpg,8.1,8.166666666666666,5.7,5.619047619047619,8.0,8.133333333333333,8.0,7.5,6.545454545454546,6.294117647058823,6.133333333333334,7.461538461538462,2.0833333333333335,4.684210526315789,6.166666666666667,6.333333333333333,7.222222222222222,6.909090909090909
282.jpg,6.857142857142857,7.2,4.538461538461538,6.0,7.5625,7.923076923076923,7.615384615384615,7.214285714285714,5.675675675675675,6.636363636363637,4.3125,6.7272727272727275,2.176470588235294,3.8333333333333335,4.7272727272727275,4.888888888888889,6.666666666666667,7.6875
906.jpg,2.8333333333333335,6.818181818181818,5.8,5.095238095238095,7.642857142857143,8.153846153846153,8.166666666666666,5.411764705882353,4.866666666666666,5.615384615384615,6.260869565217392,7.384615384615385,7.153846153846154,4.333333333333333,5.411764705882353,5.470588235294118,6.357142857142857,7.2
1413.jpg,4.75,6.416666666666667,3.787878787878788,4.5,5.9,4.333333333333333,4.166666666666667,6.846153846153846,3.533333333333333,6.090909090909091,4.470588235294118,5.722222222222222,5.611111111111111,2.5625,2.875,2.9545454545454546,6.0,5.0
933.jpg,3.4545454545454546,6.384615384615385,7.5,6.5,5.75,7.6923076923076925,7.083333333333333,6.625,5.0,7.384615384615385,6.85,7.133333333333334,4.764705882352941,4.294117647058823,6.909090909090909,5.888888888888889,6.3076923076923075,5.9375
414.jpg,2.5,4.916666666666667,6.0,5.5,3.0,3.6,2.642857142857143,3.6666666666666665,4.823529411764706,3.4615384615384617,6.5,2.642857142857143,7.764705882352941,6.142857142857143,5.916666666666667,5.4,2.9285714285714284,3.6153846153846154
959.jpg,4.0,7.076923076923077,5.5,5.5,6.55,7.0,6.8125,7.3076923076923075,5.631578947368421,6.636363636363637,5.4375,6.954545454545454,3.4375,4.5,5.818181818181818,5.9411764705882355,7.428571428571429,6.3
829.jpg,5.8125,7.428571428571429,5.0,4.083333333333333,7.2,8.0,7.769230769230769,7.133333333333334,3.3333333333333335,6.1,3.3076923076923075,7.909090909090909,5.1875,1.3846153846153846,3.1538461538461537,3.2666666666666666,6.533333333333333,6.571428571428571
899.jpg,4.5625,3.7333333333333334,5.8125,5.333333333333333,4.0,3.4375,4.142857142857143,6.6,5.3076923076923075,3.1818181818181817,4.631578947368421,3.357142857142857,5.3478260869565215,5.6923076923076925,2.8461538461538463,6.214285714285714,3.0,3.4
1853.jpg,7.2,5.909090909090909,5.615384615384615,5.857142857142857,5.375,5.947368421052632,5.384615384615385,7.181818181818182,7.384615384615385,4.769230769230769,6.3,5.923076923076923,2.0714285714285716,5.9,6.1875,6.576923076923077,5.642857142857143,5.363636363636363
877.jpg,3.727272727272727,6.444444444444445,6.0,4.769230769230769,8.416666666666666,7.823529411764706,8.928571428571429,4.5625,2.3,7.133333333333334,4.357142857142857,7.0,7.769230769230769,6.076923076923077,4.777777777777778,4.0,6.777777777777778,7.0
21.jpg,4.647058823529412,6.071428571428571,5.260869565217392,6.142857142857143,4.545454545454546,5.6923076923076925,4.75,6.333333333333333,5.071428571428571,5.818181818181818,5.076923076923077,5.416666666666667,3.411764705882353,4.571428571428571,6.0,4.578947368421052,6.0,4.866666666666666
179.jpg,5.142857142857143,6.315789473684211,6.352941176470588,6.785714285714286,4.266666666666667,3.8181818181818183,3.3333333333333335,6.909090909090909,5.733333333333333,5.928571428571429,6.533333333333333,3.923076923076923,6.6923076923076925,4.333333333333333,6.0,5.869565217391305,5.0,2.8181818181818183
55.jpg,7.0,7.8,5.7368421052631575,5.866666666666666,7.181818181818182,7.9,7.6923076923076925,8.5,5.933333333333334,6.75,5.230769230769231,8.0,1.7272727272727273,3.3636363636363638,5.619047619047619,5.3076923076923075,7.923076923076923,7.090909090909091
1208.jpg,3.0,7.071428571428571,6.571428571428571,7.1875,6.888888888888889,6.25,7.333333333333333,5.615384615384615,6.076923076923077,6.363636363636363,6.2631578947368425,6.3,7.333333333333333,5.25,6.090909090909091,5.2727272727272725,5.266666666666667,5.545454545454546
1093.jpg,3.142857142857143,6.375,5.615384615384615,6.45,6.928571428571429,6.0,7.230769230769231,3.923076923076923,3.9285714285714284,7.545454545454546,5.421052631578948,6.470588235294118,7.545454545454546,4.357142857142857,6.6,5.5625,5.866666666666666,6.5
834.jpg,3.5384615384615383,4.538461538461538,4.375,6.076923076923077,5.538461538461538,6.0,4.461538461538462,4.384615384615385,4.636363636363637,5.6923076923076925,4.3125,5.3125,8.133333333333333,5.304347826086956,5.0,4.166666666666667,4.875,5.266666666666667
1316.jpg,5.076923076923077,7.3076923076923075,6.444444444444445,6.875,6.615384615384615,7.0,7.363636363636363,7.7272727272727275,6.064516129032258,7.2,6.533333333333333,7.3076923076923075,6.833333333333333,5.4,5.1,6.105263157894737,7.0,7.0
794.jpg,3.076923076923077,5.818181818181818,6.636363636363637,7.0588235294117645,3.2,4.0,4.75,5.421052631578948,3.7222222222222223,6.818181818181818,7.230769230769231,4.5,3.9285714285714284,4.6923076923076925,7.916666666666667,6.25,5.357142857142857,5.583333333333333
1019.jpg,6.0,6.368421052631579,5.6923076923076925,4.833333333333333,5.153846153846154,6.230769230769231,5.846153846153846,7.4,5.7272727272727275,3.6315789473684212,4.526315789473684,6.0,5.384615384615385,4.916666666666667,4.454545454545454,4.857142857142857,5.0,5.545454545454546
1419.jpg,2.5833333333333335,3.823529411764706,3.1818181818181817,3.4285714285714284,3.0714285714285716,1.7272727272727273,2.0,5.571428571428571,3.4210526315789473,4.0,3.8666666666666667,2.5,6.818181818181818,3.6363636363636362,3.0,3.0714285714285716,2.6363636363636362,2.1538461538461537
