584045,A20QXCW2IQ1JTI,Google_1_Joann Broderick_5_oval.jpg,6,intelligent,N,0,1556128088.56106
584048,A20QXCW2IQ1JTI,Google_1_Catherine Fiske_17_oval.jpg,6,intelligent,Y,0,1556128090.87259
584052,A20QXCW2IQ1JTI,Google_1_Karla Santoro_5_oval.jpg,7,intelligent,N,0,1556128093.38214
584056,A1A4FV99I596WA,Google_1_Dennis Dobbs_3_oval.jpg,7,intelligent,N,0,1556128095.06306
584057,A20QXCW2IQ1JTI,Google_1_Kathy Fox_3_oval.jpg,7,intelligent,N,0,1556128096.69947
584058,A1A4FV99I596WA,Google_1_Harry Bumgardner_1_oval.jpg,6,intelligent,N,0,1556128096.74917
584061,A1A4FV99I596WA,Google_1_Katherine Eskridge_19_oval.jpg,5,intelligent,N,0,1556128098.50361
584062,A20QXCW2IQ1JTI,Google_1_Becky Richmond_1_oval.jpg,7,intelligent,N,0,1556128099.26166
584065,A1A4FV99I596WA,Google_1_Curtis Ruppert_3_oval.jpg,6,intelligent,N,0,1556128100.43888
584067,A3V8C77FN4FLUA,Google_1_Katherine Santo_7_oval.jpg,5,intelligent,N,0,1556128101.6067
584069,A1A4FV99I596WA,Google_1_Sandra Westfall_7_oval.jpg,6,intelligent,N,0,1556128102.49063
584071,A3V8C77FN4FLUA,Google_1_David Gooden_15_oval.jpg,4,intelligent,N,0,1556128104.09042
584073,A20QXCW2IQ1JTI,Google_1_Viola Sorrell_5_oval.jpg,6,intelligent,N,0,1556128104.40616
584074,A1A4FV99I596WA,Google_1_Sheri Pabon_13_oval.jpg,7,intelligent,N,0,1556128104.88696
584076,A3V8C77FN4FLUA,Google_1_Brittany Shumaker_11_oval.jpg,5,intelligent,N,0,1556128106.44302
584077,A3OKSFK4S2W57I,Google_1_Keith Donovan_1_oval.jpg,6,intelligent,N,0,1556128106.7636
584079,A1A4FV99I596WA,Allison_Zambrano_9_oval.jpg,6,intelligent,Y,0,1556128107.03419
584082,A20QXCW2IQ1JTI,Google_1_Catherine Fiske_17_oval.jpg,7,intelligent,Y,0,1556128107.71899
584084,A3OKSFK4S2W57I,Google_1_Jason Haws_1_oval.jpg,6,intelligent,Y,0,1556128108.82995
584085,A3V8C77FN4FLUA,Google_1_Jose Braddy_1_oval.jpg,4,intelligent,N,0,1556128108.95805
584086,A1A4FV99I596WA,Google_1_Steve Willey_5_oval.jpg,7,intelligent,N,0,1556128109.61945
584087,A3OKSFK4S2W57I,Gerald_Sloan_3_oval.jpg,7,intelligent,N,0,1556128110.26131
584088,A20QXCW2IQ1JTI,Google_1_Dawn Bullis_1_oval.jpg,7,intelligent,N,0,1556128110.69335
584090,A1A4FV99I596WA,Google_1_Rodney Wyant_13_oval.jpg,3,intelligent,Y,0,1556128111.40367
584092,A3V8C77FN4FLUA,Adam_Cowart_5_oval.jpg,6,intelligent,N,0,1556128111.59878
584093,A3OKSFK4S2W57I,Google_1_Vivian Blum_19_oval.jpg,7,intelligent,Y,0,1556128111.66415
584095,A3OKSFK4S2W57I,Google_1_Carole Bentley_7_oval.jpg,6,intelligent,N,0,1556128113.51429
584096,A1A4FV99I596WA,Google_1_Travis Collard_7_oval.jpg,4,intelligent,Y,0,1556128113.53314
584097,A20QXCW2IQ1JTI,Google_1_Jose Monaghan_9_oval.jpg,7,intelligent,N,0,1556128114.08022
584099,A3V8C77FN4FLUA,Google_1_Rodney Lawton_1_oval.jpg,7,intelligent,N,0,1556128114.27809
584100,A3OKSFK4S2W57I,Google_1_Jacqueline Welker_3_oval.jpg,8,intelligent,N,0,1556128115.09973
584101,A1A4FV99I596WA,Google_1_Douglas Devaney_72_oval.jpg,1,intelligent,N,0,1556128115.37723
584103,A20QXCW2IQ1JTI,Google_1_Danielle Goble_5_oval.jpg,7,intelligent,N,0,1556128116.42217
584105,A3OKSFK4S2W57I,Google_1_Ernest Hsu_7_oval.jpg,5,intelligent,N,0,1556128117.24591
584106,A1A4FV99I596WA,Google_1_Timothy Dominguez_5_oval.jpg,8,intelligent,Y,0,1556128117.35078
584107,A3V8C77FN4FLUA,Google_1_Louise Judy_17_oval.jpg,6,intelligent,Y,0,1556128117.44342
