566260,AVI5GB8RDVIB2,Google_1_Sheila Clemmons_3_oval.jpg,6,powerful,N,0,1556117815.15596
566263,AVI5GB8RDVIB2,Google_1_Marvin Cantor_5_oval.jpg,7,powerful,N,0,1556117817.69563
566267,AVI5GB8RDVIB2,Google_1_Gwendolyn Swinson_19_oval.jpg,7,powerful,N,0,1556117820.52413
566269,AVI5GB8RDVIB2,Google_1_Robert Bashaw_5_oval.jpg,4,powerful,N,0,1556117822.71193
566272,AVI5GB8RDVIB2,Google_1_Janet Lippert_1_oval.jpg,7,powerful,N,0,1556117825.29321
566275,AVI5GB8RDVIB2,Google_1_Howard Wisner_5_oval.jpg,7,powerful,N,0,1556117827.77258
566279,AVI5GB8RDVIB2,Google_1_Harry Hickman_15_oval.jpg,2,powerful,N,0,1556117830.46875
566284,AVI5GB8RDVIB2,Google_1_Vincent Fryer_11_oval.jpg,3,powerful,N,0,1556117834.35726
566287,AVI5GB8RDVIB2,Google_1_Gregory Packard_3_oval.jpg,4,powerful,Y,0,1556117836.82514
566290,AVI5GB8RDVIB2,Google_1_Ann Rosenthal_13_oval.jpg,2,powerful,N,0,1556117839.68276
566294,AVI5GB8RDVIB2,Google_1_Elizabeth Gibbons_3_oval.jpg,7,powerful,Y,0,1556117842.38627
566297,AVI5GB8RDVIB2,Google_1_Alan Schlosser_17_oval.jpg,5,powerful,N,0,1556117845.13263
566300,AVI5GB8RDVIB2,Google_1_Justin Foss_9_oval.jpg,5,powerful,N,0,1556117847.6472
566302,A1BNEJ2Q76JNF3,Google_1_Vera Becker_11_oval.jpg,3,powerful,N,0,1556117848.94459
566306,AVI5GB8RDVIB2,Google_1_Victor Mcdevitt_11_oval.jpg,8,powerful,N,0,1556117850.89973
566309,A1BNEJ2Q76JNF3,Google_1_Vincent Sappington_17_oval.jpg,2,powerful,Y,0,1556117853.45096
566311,AVI5GB8RDVIB2,Google_1_Leonard Altman_11_oval.jpg,1,powerful,N,0,1556117854.81816
566314,A1BNEJ2Q76JNF3,Google_1_Vincent Sappington_17_oval.jpg,2,powerful,Y,0,1556117857.5671
566315,AVI5GB8RDVIB2,Google_1_Stanley Bannon_9_oval.jpg,9,powerful,N,0,1556117857.94514
566318,A1BNEJ2Q76JNF3,Josephine_Anderson_17_oval.jpg,3,powerful,N,0,1556117860.53133
566321,AVI5GB8RDVIB2,Google_1_Leonard Overcash_1_oval.jpg,1,powerful,N,0,1556117861.14077
566324,A1BNEJ2Q76JNF3,Google_1_Michael Turcotte_13_oval.jpg,8,powerful,N,0,1556117863.11084
566327,AVI5GB8RDVIB2,Google_1_Paul Reno_1_oval.jpg,4,powerful,N,0,1556117864.60953
566330,A1BNEJ2Q76JNF3,Google_1_Bryan Brunner_3_oval.jpg,3,powerful,Y,0,1556117866.09033
566335,A1BNEJ2Q76JNF3,Google_1_Cecilia Lippert_3_oval.jpg,6,powerful,N,0,1556117868.79582
566336,AVI5GB8RDVIB2,Google_1_John Woolf_11_oval.jpg,3,powerful,N,0,1556117869.09664
566337,A38TZK07ON180S,Google_1_Leonard Eames_1_oval.jpg,7,powerful,N,0,1556117870.12406
566340,AVI5GB8RDVIB2,Google_1_Phillip Grantham_9_oval.jpg,6,powerful,N,0,1556117871.56373
566341,A1BNEJ2Q76JNF3,Google_1_Jesse Lindgren_7_oval.jpg,5,powerful,N,0,1556117872.18499
566344,A38TZK07ON180S,Google_1_Sharon Braddy_9_oval.jpg,5,powerful,N,0,1556117873.74103
566346,AVI5GB8RDVIB2,Google_1_Georgia Horn_1_oval.jpg,6,powerful,Y,0,1556117875.07307
566349,A1BNEJ2Q76JNF3,Google_1_Danny Polston_11_oval.jpg,7,powerful,N,0,1556117875.84932
566351,A38TZK07ON180S,Google_1_Theresa Greenlee_15_oval.jpg,5,powerful,Y,0,1556117876.3586
566354,AVI5GB8RDVIB2,Google_1_Glenn Handley_9_oval.jpg,5,powerful,N,0,1556117877.61848
566356,A38TZK07ON180S,Google_1_Janet Lashley_9_oval.jpg,6,powerful,Y,0,1556117878.71944
566357,A1BNEJ2Q76JNF3,Ana_Gulley_15_oval.jpg,8,powerful,N,0,1556117878.98331
566361,AVI5GB8RDVIB2,Google_1_Paul Pruett_8_oval.jpg,2,powerful,N,0,1556117880.60607
566364,A1BNEJ2Q76JNF3,Google_1_Debbie Dufrene_5_oval.jpg,6,powerful,N,0,1556117882.80898
566368,AVI5GB8RDVIB2,Google_1_John Ingraham_5_oval.jpg,1,powerful,N,0,1556117883.66012
566373,A1BNEJ2Q76JNF3,Google_1_Chris Lykins_9_oval.jpg,3,powerful,N,0,1556117885.72832
566375,AVI5GB8RDVIB2,Google_1_Anthony Cavender_3_oval.jpg,4,powerful,N,0,1556117887.37096
566379,A1BNEJ2Q76JNF3,Google_1_Hannah Ouellette_7_oval.jpg,4,powerful,N,0,1556117888.72347
566384,AVI5GB8RDVIB2,Google_1_Jerry Casillas_5_oval.jpg,5,powerful,N,0,1556117890.99064
566387,A1BNEJ2Q76JNF3,Google_1_Joe Mcleod_11_oval.jpg,6,powerful,N,0,1556117892.61205
566392,AVI5GB8RDVIB2,Google_1_Martin Speer_9_oval.jpg,7,powerful,N,0,1556117894.02299
566395,AVI5GB8RDVIB2,Google_1_Natalie Maes_7_oval.jpg,6,powerful,Y,0,1556117896.62978
566399,A1BNEJ2Q76JNF3,Google_1_Erika Wyche_1_oval.jpg,8,powerful,N,0,1556117898.14665
566401,AVI5GB8RDVIB2,Google_1_Susie Hodgkins_7_oval.jpg,4,powerful,N,0,1556117899.08052
566405,AVI5GB8RDVIB2,Google_1_Diane Mcmurray_1_oval.jpg,7,powerful,N,0,1556117901.49378
566411,AVI5GB8RDVIB2,Google_1_Caroline Witt_15_oval.jpg,5,powerful,N,0,1556117905.00119
566415,A38TZK07ON180S,Google_1_Brandon Shrader_5_oval.jpg,7,powerful,N,0,1556117907.68952
566417,AVI5GB8RDVIB2,Google_1_Cynthia Tejada_5_oval (2).jpg,4,powerful,N,0,1556117908.22757
566418,A1BNEJ2Q76JNF3,Google_1_Marvin Hansel_1_oval.jpg,3,powerful,N,0,1556117908.29154
566420,A38TZK07ON180S,Google_1_Nicholas Judy_19_oval.jpg,7,powerful,Y,0,1556117910.03915
566424,AVI5GB8RDVIB2,Google_1_Stephen Durant_5_oval.jpg,6,powerful,Y,0,1556117911.22496
566426,A1BNEJ2Q76JNF3,Google_1_Curtis Botello_12_oval.jpg,9,powerful,N,0,1556117912.68894
566427,A38TZK07ON180S,Google_1_Stephen Lemons_13_oval.jpg,8,powerful,N,0,1556117912.74575
566430,AVI5GB8RDVIB2,Google_1_Marjorie Dearborn_5_oval.jpg,6,powerful,N,0,1556117913.9636
566433,A38TZK07ON180S,Google_1_Helen Hennessy_5_oval.jpg,8,powerful,N,0,1556117915.32944
566438,AVI5GB8RDVIB2,Google_1_James Schick_11_oval.jpg,4,powerful,N,0,1556117917.01699
566440,A1BNEJ2Q76JNF3,Google_1_Luis Herbst_19_oval.jpg,4,powerful,N,0,1556117917.7716
566441,A38TZK07ON180S,Google_1_James Rawls_9_oval.jpg,7,powerful,N,0,1556117918.09682
566444,AVI5GB8RDVIB2,Google_1_Shelia Chapman_19_oval.jpg,6,powerful,N,0,1556117919.52854
566446,A1BNEJ2Q76JNF3,Google_1_Curtis Durand_1_oval.jpg,6,powerful,N,0,1556117920.3669
566448,A38TZK07ON180S,Google_1_Donald Lacasse_11_oval.jpg,7,powerful,N,0,1556117920.66215
566450,AVI5GB8RDVIB2,Google_1_Stanley Stott_5_oval.jpg,5,powerful,N,0,1556117922.25371
566452,A38TZK07ON180S,Google_1_Diana Rees_11_oval.jpg,7,powerful,N,0,1556117922.66345
566454,A1BNEJ2Q76JNF3,Google_1_Gerald Geller_1_oval.jpg,7,powerful,N,0,1556117922.94721
566458,AVI5GB8RDVIB2,Google_1_Georgia Horn_1_oval.jpg,4,powerful,Y,0,1556117925.10757
566460,A1BNEJ2Q76JNF3,Google_1_Vera Becker_17_oval.jpg,5,powerful,N,0,1556117925.87416
566466,AVI5GB8RDVIB2,Google_1_Marjorie Ferris_15_oval.jpg,3,powerful,N,0,1556117928.46903
566469,A1BNEJ2Q76JNF3,Gary_Dale_6_oval.jpg,3,powerful,Y,0,1556117929.95264
566473,AVI5GB8RDVIB2,Google_1_Chad Mcclary_13_oval.jpg,5,powerful,N,0,1556117931.35416
566478,AVI5GB8RDVIB2,Google_1_Nellie Voss_13_oval.jpg,7,powerful,N,0,1556117933.89121
566479,A1BNEJ2Q76JNF3,Google_1_Sean Raleigh_7_oval.jpg,8,powerful,N,0,1556117934.6347
566482,AVI5GB8RDVIB2,Google_1_Terry Mudd_1_oval.jpg,6,powerful,N,0,1556117935.93672
566484,A1BNEJ2Q76JNF3,Gary_Dale_6_oval.jpg,3,powerful,Y,0,1556117937.42709
566486,A38TZK07ON180S,Google_1_Nora Stephenson_7_oval.jpg,6,powerful,N,0,1556117937.92513
566487,AVI5GB8RDVIB2,Google_1_Phillip Bisson_3_oval.jpg,5,powerful,Y,0,1556117938.40727
566490,A1BNEJ2Q76JNF3,Google_1_Randy Deluna_3_oval.jpg,7,powerful,N,0,1556117939.908
566492,A38TZK07ON180S,Google_1_Patty Harms_9_oval.jpg,5,powerful,N,0,1556117940.249
566494,AVI5GB8RDVIB2,Google_1_Bonnie Poindexter_15_oval.jpg,4,powerful,N,0,1556117941.76728
566498,A38TZK07ON180S,Google_1_Donald Naquin_1_oval.jpg,7,powerful,N,0,1556117942.94079
566499,A1BNEJ2Q76JNF3,Google_1_Pamela Salvatore_3_oval.jpg,8,powerful,N,0,1556117944.34698
566502,AVI5GB8RDVIB2,Google_1_Patsy Kennedy_15_oval.jpg,2,powerful,N,0,1556117944.77071
566504,A38TZK07ON180S,Google_1_Theresa Greenlee_15_oval.jpg,5,powerful,Y,0,1556117945.27245
566506,AVI5GB8RDVIB2,Google_1_Gregory Packard_3_oval.jpg,6,powerful,Y,0,1556117947.20442
566509,A1BNEJ2Q76JNF3,Google_1_Margaret Perez_15_oval.jpg,8,powerful,N,0,1556117947.52323
566510,A38TZK07ON180S,Beverly_Nigro_19_oval.jpg,6,powerful,N,0,1556117947.67059
566512,A1BNEJ2Q76JNF3,Google_1_Gary Chadwick_7_oval.jpg,6,powerful,N,0,1556117950.23493
566513,AVI5GB8RDVIB2,Google_1_Chad Lacombe_19_oval.jpg,5,powerful,N,0,1556117950.69403
566516,A38TZK07ON180S,Google_1_James Howie_9_oval.jpg,5,powerful,N,0,1556117951.8525
566520,A1BNEJ2Q76JNF3,Google_1_Jeff Reiss_1_oval.jpg,7,powerful,Y,0,1556117953.75416
566521,A38TZK07ON180S,Google_1_Bonnie Poindexter_15_oval.jpg,6,powerful,N,0,1556117953.92172
566522,AVI5GB8RDVIB2,Google_1_Dawn Bullis_1_oval.jpg,4,powerful,N,0,1556117954.20128
566527,AVI5GB8RDVIB2,Google_1_Patrick Snipes_7_oval.jpg,5,powerful,N,0,1556117956.6358
566529,A38TZK07ON180S,Google_1_Alan Macfarlane_7_oval.jpg,4,powerful,N,0,1556117957.35487
566531,A1BNEJ2Q76JNF3,Google_1_Jimmy Kirschner_7_oval.jpg,5,powerful,N,0,1556117958.25994
566532,AVI5GB8RDVIB2,Google_1_Margie Spriggs_1_oval.jpg,7,powerful,Y,0,1556117958.71197
566536,A38TZK07ON180S,Google_1_Lynda Dame_7_oval.jpg,7,powerful,N,0,1556117959.69045
566537,A1BNEJ2Q76JNF3,Google_1_Timothy Noe_3_oval.jpg,2,powerful,N,0,1556117960.74724
566540,AVI5GB8RDVIB2,Google_1_Steven Bickerstaff_1_oval.jpg,3,powerful,N,0,1556117961.42776
566543,A38TZK07ON180S,Google_1_Maggie Hess_5_oval.jpg,7,powerful,N,0,1556117962.06355
566545,A1BNEJ2Q76JNF3,Google_1_Phillip Grantham_9_oval.jpg,6,powerful,N,0,1556117963.53206
566549,AVI5GB8RDVIB2,Google_1_Edward Speer_11_oval.jpg,3,powerful,N,0,1556117964.34585
566551,A38TZK07ON180S,Google_1_John Baumgartner_7_oval.jpg,7,powerful,N,0,1556117964.54982
566553,A1BNEJ2Q76JNF3,Google_1_Jeffrey Rabideau_11_oval.jpg,4,powerful,N,0,1556117966.17981
566558,A38TZK07ON180S,Aaron_Mink_9_oval.jpg,5,powerful,N,0,1556117967.47246
566559,AVI5GB8RDVIB2,Google_1_Harold Hansen_9_oval.jpg,3,powerful,N,0,1556117967.55177
566561,A1BNEJ2Q76JNF3,Google_1_Curtis Kaplan_7_oval.jpg,8,powerful,N,0,1556117969.06852
566565,AVI5GB8RDVIB2,Google_1_Kristine Cowden_13_oval.jpg,6,powerful,N,0,1556117969.98776
566567,A38TZK07ON180S,Google_1_David Bourassa_5_oval.jpg,5,powerful,N,0,1556117970.50433
566569,A1BNEJ2Q76JNF3,Google_1_George Cobb_7_oval.jpg,7,powerful,N,0,1556117971.78777
566571,A38TZK07ON180S,Google_1_Krista Escamilla_15_oval.jpg,8,powerful,N,0,1556117972.50666
566575,AVI5GB8RDVIB2,Ernest_Mansell_1_oval.jpg,2,powerful,Y,0,1556117973.51398
566578,A38TZK07ON180S,Google_1_Stanley Bannon_9_oval.jpg,7,powerful,Y,0,1556117974.87373
566582,AVI5GB8RDVIB2,Google_1_William Behrens_17_oval.jpg,4,powerful,N,0,1556117976.56156
566584,A1BNEJ2Q76JNF3,Google_1_Paul Wold_1_oval.jpg,2,powerful,N,0,1556117977.26758
566587,A38TZK07ON180S,Google_1_Rachel Espinosa_7_oval (2).jpg,5,powerful,Y,0,1556117978.09673
566590,AVI5GB8RDVIB2,Google_1_Peter Contreras_9_oval.jpg,6,powerful,N,0,1556117979.82739
566592,A38TZK07ON180S,Google_1_Jeff Batts_7_oval.jpg,6,powerful,N,0,1556117980.1371
566598,A38TZK07ON180S,Google_1_Steven Obryan_7_oval.jpg,6,powerful,Y,0,1556117982.34442
566601,AVI5GB8RDVIB2,Google_1_Lynda Dickenson_9_oval.jpg,5,powerful,N,0,1556117982.654
566606,A38TZK07ON180S,Google_1_Samuel Galarza_11_oval.jpg,7,powerful,N,0,1556117984.48222
